Spotify ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
29sbEEB0w4aAY3FofzzEjy,GLOCK,HARDSTONE PSYCHO,Don Toliver,2024-06-14,228560,0.6666666666666666,dkim3530,2024-09-25T19:56:38Z,rap,Cactus Jack / Atlantic,0.61,0.6344933245786825,4,0.7291327264015333,1,0.06831424552943541,0.10124367444980277,0.0,0.4954737477368738,0.25736780508564744,0.23259574730734808,4
0FK76UEefHKQ78AXEWJY31,All Yours,DOPAMINE,Normani,2024-06-14,208833,0.5897435897435898,dkim3530,2024-09-25T19:56:38Z,"pop,r&b",RCA Records Label,0.634,0.5425694900415846,4,0.7769525634882606,0,0.003817560779586094,0.020116634222688085,3.863393810032017e-05,0.14665057332528667,0.19459516969890414,0.6028886214239423,4
6NjWCIYu1W8xa3HIvcIhd4,Nasty,Nasty,Tinashe,2024-04-12,176027,0.8461538461538461,dkim3530,2024-09-25T19:56:38Z,"alternative r&b,dance pop,metropopolis,pop,r&b","Tinashe Music Inc., under exclusive license to Nice Life Recording Company",0.931,0.4068724009630116,8,0.6570196454240537,1,0.08800482218203735,0.16821707175486714,5.613660618996798e-06,0.12130356065178033,0.5105862325779338,0.38070549023238587,4
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,MILLION DOLLAR BABY,Tommy Richman,2024-04-26,155151,1.0,dkim3530,2024-09-25T19:56:38Z,chill abstract hip hop,PULSE Records,0.852,0.719851170934559,1,0.7965979875419261,0,0.03335342575848905,0.09878217133292445,0.0003948772678762006,0.04140012070006035,0.9404191935312268,0.6154183254636917,4
40ds3xedbMkWhszkGnZwxi,ART,TYLA,Tyla,2024-03-22,148517,0.7692307692307693,dkim3530,2024-09-25T19:56:38Z,,FAX Records/Epic,0.716,0.5994747209455022,1,0.7965979875419261,1,0.05645971468756278,0.08647465574853284,1.92102454642476e-05,0.08992154496077248,0.7223108841366103,0.4808567107983829,4
59he0LDDckppVmd2NpHWBp,Songs About U,Winter's Diary 5,"Tink,Summer Walker",2024-07-12,194618,0.44871794871794873,dkim3530,2024-09-25T19:56:38Z,"chicago rap,drill,trap queen,r&b,rap",Winter's Diary / WD Records / EMPIRE,0.653,0.47690960822937184,7,0.7470531863919501,1,0.19831223628691982,0.4020598678583077,5.795090715048025e-05,0.0776101388050694,0.2552399191403341,0.5045705644539086,4
677qOFSBpe68eqAbKu9ggT,Think Different,Algorithm,Lucky Daye,2024-06-28,247526,0.47435897435897434,dkim3530,2024-09-25T19:56:38Z,"alternative r&b,r&b",Keep Cool/RCA Records,0.696,0.6487196323046619,1,0.6483948251078102,1,0.13803496081977093,0.044321414871991587,3.148345784418356e-05,0.5208207604103802,0.5605915522927972,0.503558312501929,4
4nncvBrXyuKNg5jfBnJ1dR,1:59 (feat. Gunna),1:59 (feat. Gunna),"Normani,Gunna",2024-04-26,192089,0.5384615384615384,dkim3530,2024-09-25T19:56:38Z,"pop,r&b,atl hip hop,melodic rap,rap,trap",RCA Records Label,0.531,0.592908732764281,8,0.7530426449448969,0,0.3992364878440828,0.31898413766366435,0.0,0.09354254677127338,0.7042238536014469,0.2956331203900873,5
2zrR38kgXUVkMDaaIYqZ3t,Sweep It Up,Sweep It Up,Coco Jones,2024-08-16,197958,0.5256410256410257,dkim3530,2024-09-25T19:56:38Z,pop r&b,High Standardz/Def Jam,0.508,0.7110965200262639,1,0.9046478198370866,0,0.09865380751456698,0.13949953539128673,0.0,0.1768255884127942,0.5244174912224705,0.25667376477486653,4
1PxKsGzQcmiwDHvA9ig5gv,Witchy (feat. Childish Gambino),TIMELESS,"KAYTRANADA,Childish Gambino",2024-06-07,227000,0.6923076923076923,dkim3530,2024-09-25T19:56:38Z,"alternative r&b,escape room,indie soul,lgbtq+ hip hop,atl hip hop,hip hop,rap",KAYTRANADA/RCA Records,0.592,0.6344933245786825,5,0.6689985625299473,1,0.22041390395820776,0.00027076534285661556,0.0009797225186766274,0.1031985515992758,0.30205340993722735,0.4419467333271611,4
2x03XLsTZ0o86h0cfHrkKF,After Hours,After Hours,Kehlani,2024-04-04,202414,0.7435897435897436,dkim3530,2024-09-25T19:56:38Z,"pop,r&b,rap",Atlantic Records,0.729,0.8073976800175093,1,0.8698610445615715,1,0.03174603174603174,0.06975694707973425,0.0017289220917822837,0.09474954737477369,0.7542291733163102,0.5104095299817919,4
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SOS,SZA,2022-12-09,201800,0.9102564102564102,dkim3530,2024-09-25T19:56:38Z,"pop,r&b,rap",Top Dawg Entertainment/RCA Records,0.559,0.5600787918581748,5,0.7146142788691902,1,0.2103676913803496,0.1436020405860839,0.0,0.09233554616777308,0.379721246941164,0.6461500478350771,4
1kJK2dkXbMw8yOMFEuJUm7,FromHere (feat. Snoop Dogg & October London),FromHere (feat. Snoop Dogg & October London),"NxWorries,Anderson .Paak,Knxwledge,Snoop Dogg,October London",2024-05-14,241511,0.48717948717948717,dkim3530,2024-09-25T19:56:38Z,"alternative r&b,indie soul,escape room,hip hop,neo soul,abstract beats,alternative hip hop,instrumental hip hop,wonky,g funk,gangster rap,pop rap,rap,west coast rap,neo r&b",Stones Throw Records,0.374,0.5228715254979208,5,0.4614278869190224,1,0.2324693590516375,0.2943691064948811,0.008089647812166489,0.12854556427278216,0.47228428556229385,0.8149862667037003,3
7mGIEdzSzlTYjPtiDsXbVM,Someday,Marking My Time,Elmiene,2023-10-20,161529,0.46153846153846156,dkim3530,2024-09-25T19:56:38Z,indie r&b,Polydor Records,0.737,0.5633617859487854,7,0.7294681360804983,1,0.022704440425959413,0.392829231170014,8.623265741728921e-05,0.3977066988533494,0.5095222896052771,0.5837052124803259,4
3VQ5lMMpas43wu1xIQuu0s,SAME MISTAKE,SAME MISTAKE,"DESTIN CONRAD,Alex Isley",2024-01-12,178909,0.46153846153846156,dkim3530,2024-09-25T19:56:38Z,alternative r&b,Above Ground Entertainment,0.654,0.3587218209673889,7,0.5593675131768088,0,0.15410890094434396,0.403085494157007,2.198505869797225e-06,0.1550995775497888,0.1658687094371742,0.44061352343918775,4
1bjeWoagtHmUKputLVyDxQ,Saturn,Saturn,SZA,2024-02-22,186191,0.9487179487179487,dkim3530,2024-09-25T19:56:38Z,"pop,r&b,rap",Top Dawg Entertainment/RCA Records,0.411,0.6344933245786825,1,0.7336367992333492,1,0.019087803897930473,0.6348770376630489,0.0,0.09233554616777308,0.32120438344504737,0.8617411968027653,4
7tr8SXmP9j0uVqUU0qoapb,Attention,Bryson Tiller,Bryson Tiller,2024-04-05,216043,0.6794871794871795,dkim3530,2024-09-25T19:56:38Z,"kentucky hip hop,r&b,rap",TrapSoul/RCA Records,0.568,0.7570584372948129,3,0.7984187829420221,0,0.06088004822182037,0.07437226542388109,2.4332977588046955e-05,0.07628243814121906,0.49037131609745715,0.5689288028886216,4
1A1ifX8sWzelNpkL5PxcHT,Last Heartbreak Song (feat. Giveon),The Year I Turned 21,"Ayra Starr,Giveon",2024-05-30,149677,0.7692307692307693,dkim3530,2024-09-25T19:56:38Z,"afrobeats,r&b",Mavin Global Holdings Ltd.,0.685,0.6399649813963668,0,0.8166746526114039,1,0.4173196704842274,0.32513789545586014,0.0,0.08871454435727218,0.6201723587615704,0.318797642193624,4
3rwIujhqyCP3v4mXI7eWN3,guidance,guidance,Jhené Aiko,2024-07-30,215198,0.6282051282051282,dkim3530,2024-09-25T19:56:38Z,r&b,Def Jam Recordings,0.489,0.4812869336835194,10,0.6665069477719214,1,0.06570223025919227,0.7343627886368811,3.617929562433297e-05,0.08992154496077248,0.1743802532184275,0.3741628861525167,4
0J9uaeOd7GZi9MTybtqAD4,Self,Heaven,Cleo Sol,2023-09-15,199615,0.6666666666666666,dkim3530,2024-09-25T19:56:38Z,"alternative r&b,uk contemporary r&b,uk funky",Forever Living Originals,0.725,0.41343838914423287,1,0.5515093435553425,0,0.14124974884468555,0.45539243539067137,0.8431163287086446,0.06022933011466505,1.0,0.7013239514859736,4
1zV2mbt3vg6yVr6Sb1PFjz,roll da dice,roll da dice,"4batz,Lil Baby",2024-09-20,190948,0.6794871794871795,dkim3530,2024-09-25T19:57:47Z,"atl hip hop,atl trap,rap,trap",4batz,0.72,0.48894725322827753,9,0.4103497843794921,0,0.1762105686156319,0.5312887814944196,2.337246531483458e-05,0.06541943270971635,0.357378444515374,0.66050057093479,4
5bYCfnU4JbAANFkxpbAbhR,WHITNEY,WHITNEY,Tommy Richman,2024-09-20,164021,0.5897435897435898,dkim3530,2024-09-25T19:57:47Z,chill abstract hip hop,PULSE Records,0.742,0.629021667760998,9,0.8416866315285098,1,0.08599557966646572,0.010475747014914659,1.8036286019210247e-05,0.050331925165962584,0.49037131609745715,0.48563404623028733,4
48R6SMKqCQvrhe0KwDu68u,These Days,These Days,Orion Sun,2024-09-16,194800,0.47435897435897434,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,bedroom pop",Mom+Pop,0.503,0.3466841759684832,2,0.5583612841399137,1,0.014064697609001397,0.9015398753248671,0.0,0.08750754375377187,0.44781359719119057,0.316050982933679,4
1y5n54EBmBwDyjnOk9bzzB,Jealousy,Jealousy,"Jordan Ward,Joony",2024-09-20,191940,0.47435897435897434,dkim3530,2024-09-25T19:57:47Z,"indie hip hop,indie r&b","ARTium Recordings, LLC/Interscope Records",0.742,0.4790982709564456,1,0.6029707714422615,0,0.39119951778179624,0.8000028717536364,0.009284951974386339,0.08750754375377187,0.7584849452069369,0.688849797858223,4
3idcqABwcfdvgBEdbG0ebq,PIANO,KATIGORI/PIANO,Oxlade,2023-11-17,167547,0.3333333333333333,dkim3530,2024-09-25T19:57:47Z,"afrobeats,nigerian pop",Troniq Inc,0.769,0.7209455022980958,4,0.747292764734068,0,0.1500904159132007,0.21949838668983218,0.0010138740661686232,0.12854556427278216,0.6520906479412704,0.41820201833163595,4
02NjZRiplUsrBgoa3shbKE,LIMERENCE,LIMERENCE,Chase Shakur,2024-09-20,146735,0.3333333333333333,dkim3530,2024-09-25T19:57:47Z,,Def Jam Recordings,0.757,0.7964543663821405,7,0.82184954480115,1,0.043198714084790035,0.11591013052120279,5.208110992529349e-05,0.15147857573928786,0.48185977231620386,0.6527358577909452,4
2cJm8zLr43lJsNR5AulsZJ,BACK IN OFFICE,Nigerian Boyfriend,Odunsi (The Engine),2024-09-18,147955,0.38461538461538464,dkim3530,2024-09-25T19:57:47Z,"afrobeats,alte,nigerian pop",EQT Recordings,0.788,0.8347559641059313,8,0.8227120268327743,0,0.09242515571629495,0.0030912376642796926,0.43223052294557096,0.05624622812311406,0.8021066070858602,0.39922229423201555,4
27UB48yRwGTsPsswfAbgN1,Mine,Mine,AUDREY NUNA,2024-09-20,170720,0.4358974358974359,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,modern indie pop",Arista Records,0.722,0.5042678923177939,1,0.6155725922376617,0,0.04520795660036165,0.2923178538974825,0.03479188900747065,0.3216656608328304,0.20417065645281415,0.6280653025954388,4
4c1z8cUi0nSLD6LTcbNZYn,Malibu,Malibu,I'MIN,2024-09-18,190129,0.2692307692307692,dkim3530,2024-09-25T19:57:47Z,bedroom r&b,Epidemic Sound,0.594,0.6487196323046619,5,0.793243890752276,0,0.21840466144263612,0.5671857019488952,9.59445037353255e-06,0.1635485817742909,0.33822747100755396,0.7139709286177207,4
2QfrO9c4zcB4MQbCmnY1YF,Into Sands,Into Sands,Ley Soul,2024-09-18,241739,0.358974358974359,dkim3530,2024-09-25T19:57:47Z,,Ley Soul,0.539,0.829284307288247,2,0.6260661236224244,0,0.014064697609001397,0.2287290233781259,1.0,0.40012070006035005,0.5329290350037238,0.6153380859796932,4
5ctfg8YxHUYbVFUPchrr8D,Finer Things,Finer Things,Amaria,2024-09-19,235966,0.3333333333333333,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,chill r&b",Fashionably Early Records LLC,0.732,0.24491135915955353,1,0.24389075227599424,1,0.22845087402049422,0.3497529266246434,6.94770544290288e-05,0.13940856970428483,0.34780295776146397,0.49739221677005213,4
43h59Oj9bIoAEf0cY2EMx0,LOVE ME,SAFE FLIGHT,Jaz Karis,2024-09-20,168720,0.358974358974359,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,uk contemporary r&b",MNRK Records LP,0.394,0.3269862114248195,10,0.5461907043603258,0,0.5137633112316656,0.7969259928575385,0.0,0.09112854556427277,0.1594850516012342,0.20359225997592817,4
6X70MJKhqu5SvjQ7IYLZdJ,Fire,LOVE/HATE Pt. 2,Xenia Manasseh,2024-09-20,192631,0.34615384615384615,dkim3530,2024-09-25T19:57:47Z,"afro r&b,kenyan pop,kenyan r&b",Manasseh Entertainment LLC,0.562,0.6355876559422193,10,0.8068998562529947,0,0.316857544705646,0.07580814224206012,0.0001974386339381003,0.20337960168980085,0.3169486115544207,0.30040428355399196,5
7uOLj1Vo41c6NTYGeaCFlY,Somebody,Somebody,"TheARTI$t,Vontee the Singer",2024-09-20,220884,0.1282051282051282,dkim3530,2024-09-25T19:57:47Z,,"No More Heroes, LLC/Santa Anna",0.525,0.575399430947691,0,0.7767609008145663,0,0.13140446051838456,0.09734629451474544,0.0,0.08147254073627037,0.39355250558570065,0.4619201925747616,4
01U03Xx5AnOh1zOeY0vmtn,All Comes Back (Feat. Charlotte Day Wilson),7,"Nelly Furtado,Charlotte Day Wilson",2024-09-20,194184,0.41025641025641024,dkim3530,2024-09-25T19:57:47Z,"canadian latin,canadian pop,dance pop,pop,alternative r&b,canadian contemporary r&b,indie soul",Universal Music Canada,0.49,0.3083825782446925,7,0.6340201245807379,1,0.017681334137030335,0.89743737013007,0.00012273212379935964,0.07085093542546772,0.3850409618044473,0.8519087738789618,3
0PChgprS3mVj9QJXYwbSGK,Difference Now (feat. Stacy Barthe & Runkus) - Acoustic Version,Difference Now (feat. Stacy Barthe & Runkus) - Acoustic Version,"TAVE,Stacy Barthe,Runkus",2024-09-20,190285,0.0641025641025641,dkim3530,2024-09-25T19:57:47Z,"pop soul,modern reggae",TAVE,0.642,0.4604946377763187,11,0.6419262098706277,0,0.0504319871408479,0.2738565805208951,0.0,0.09354254677127338,0.3956803915310139,0.2696787334506064,4
3e8p14OhUmrHbugk5aSg8f,Nothing Much,Nothing Much,"The O'My's,Jamila Woods",2024-09-20,286215,0.24358974358974358,dkim3530,2024-09-25T19:57:47Z,"afrofuturism,alternative r&b",HiyaSelf Recordings Unlimited,0.537,0.6410593127599037,7,0.675898418782942,1,0.0996584287723528,0.16411456656006992,0.016755602988260402,0.08992154496077248,0.2818384934567507,0.552251334752955,4
1RtTCL8RRfxwEaVeXuej6a,Doubt (Can You Come Back Some Other Time),Doubt (Can You Come Back Some Other Time),Eric Roberson,2024-09-17,207117,0.15384615384615385,dkim3530,2024-09-25T19:57:47Z,neo soul,B.L.U.E Erro Soul,0.558,0.2919676077916393,5,0.3312410158121706,1,0.055254169178219806,0.24411341785861537,0.0,0.0,0.30418129588254067,0.28739931487825204,4
71ZF6Lyg6lmqy78h275YMv,Weekend,Weekend,"Braxton Cook,NNAVY",2024-09-20,167755,0.20512820512820512,dkim3530,2024-09-25T19:57:47Z,"indie soul,neo r&b,uk contemporary jazz",Nettwerk Music Group,0.785,0.42985335959728604,1,0.7721130809774797,1,0.07032348804500703,0.2841128435078881,0.0013660618996798293,0.14182257091128544,0.8084902649218002,0.3684967441286301,4
70KlBBhGkQtuVICtZwt9zL,MASHUP,GEMS IN THE CORNERSTORE II,"JEMS!,Elujay,J.Robb,Chase Shakur",2024-09-20,160490,0.2564102564102564,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,cali rap,indie r&b",drink sum wtr,0.472,0.6224556795797768,11,0.6732151413512217,1,0.3530239099859353,0.05283411315119578,0.009306296691568837,0.09112854556427277,0.5478242366209172,0.769897848964602,4
7Arg1uj0da6Q4F7V05F94L,More Than Friends,More Than Friends,"Ashton Travis,CHASE B",2024-09-19,186490,0.15384615384615385,dkim3530,2024-09-25T19:57:47Z,trap,Stomp Down,0.776,0.4178157145983804,6,0.6562050790608529,0,0.03375527426160337,0.19898586071584617,0.0,0.10440555220277609,0.6510267049686137,0.34356078140912877,4
1861Y1Gv69hWiawup5Ik31,SPLIT,SPLIT,Nobu Woods,2024-09-20,155076,0.2692307692307692,dkim3530,2024-09-25T19:57:47Z,,Warner Records,0.815,0.3215145546071351,8,0.5148059415428845,1,0.6323086196503919,0.4861612243516504,0.08292422625400213,0.07543753771876886,0.21800191509735078,0.5658735302286826,4
6XlHp6FmfmO8yRttQjZOw4,SMOOTH,SMOOTH,Azekel,2024-09-19,139805,0.10256410256410256,dkim3530,2024-09-25T19:57:47Z,uk contemporary r&b,Thunderlightning Recordings,0.642,0.6552856204858831,4,0.5251557259223766,0,0.04601165360659031,0.04309066331355242,0.011846318036286019,0.09112854556427277,0.12543887647622087,0.39921612196401574,4
3BzSUzPxT9rdZQS79STfSS,Afterthought,Afterthought,Tash,2024-09-20,175528,0.2564102564102564,dkim3530,2024-09-25T19:57:47Z,,Hitmakers Entertainment LLC,0.776,0.5086452177719414,11,0.6615237182558696,1,0.09142053445850913,0.007060411440245987,0.018036286019210243,0.11647555823777912,0.6361315033514203,0.4054562849118909,4
2LUZQca9UB2zsTZLYgl6JT,PRICE OF LOVE,PRICE OF LOVE,"Bridge Music,Reggie Dartey",2024-09-20,160825,0.20512820512820512,dkim3530,2024-09-25T19:57:47Z,hindi worship,Minstrel Records,0.553,0.36747647187568394,6,0.7258265452803067,0,0.18625678119349,0.570262580844993,0.0,0.14061557030778515,0.5435684647302905,0.6581304200228375,3
2a0rr6LVmgGk6oY1sYQFau,Give,Give,Genia,2024-09-20,136971,0.32051282051282054,dkim3530,2024-09-25T19:57:47Z,,Def Jam Recordings,0.858,0.7548697745677391,10,0.8422616195495927,0,0.017681334137030335,0.015193627988931443,0.004557097118463181,0.0584188292094146,0.6893286519842537,0.4548776347869025,4
4LkFWE9BpmOomPN5Aq6hvp,Step Bout Me,Step Bout Me,"Allyn,Dom Belli",2024-09-20,146840,0.10256410256410256,dkim3530,2024-09-25T19:57:47Z,,All Wins Ent,0.525,0.5600787918581748,8,0.7653569717297556,0,0.4916616435603778,0.06903900867064473,6.979722518676627e-06,0.03488231744115872,0.6893286519842537,0.33032743881739346,4
0FfcGohuyMuhE2cl82mnWz,Changed Man,Five Years Later...,Calvin Richardson,2024-09-20,224000,0.1282051282051282,dkim3530,2024-09-25T19:57:47Z,"contemporary r&b,neo soul",Music Matters Entertainment under Exclusive License to The SRG/ILS Group,0.566,0.549135478222806,8,0.711020603737422,0,0.032750653003817555,0.4225723938322937,0.0,0.3325286662643331,0.382913075859134,0.41716507730765673,4
1H2h8rGhvTlgE7qhDAIysQ,honest - demo,honest - demo,Carter Ace,2024-09-17,93750,0.20512820512820512,dkim3530,2024-09-25T19:57:47Z,indie r&b,Carter Ace,0.57,0.2821186255198074,7,0.33263057019645426,1,0.03375527426160337,0.3446247951311469,0.0005496264674493064,0.1587205793602897,0.36695393126928394,0.3554609141128908,3
