Spotify ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
62oLxos6R04SVYL1lXidvu,2 Slippery (feat. BossMan Dlow),Mr. Skii,"Luh Tyler,BossMan Dlow",2024-08-22,159228,0.6219512195121951,dkim3530,2024-09-24T21:04:17Z,florida drill,Motion Music/Atlantic,0.608,0.16641679160419795,1,0.5341456503258714,1,0.5438265786993401,0.034586620492301164,0.00044672131147540983,0.10833434429212664,0.05419880034275921,0.24941835479616492,5
2hrycoFU1mZw6YPvMcn8yC,KEHLANI,KEHLANI,Jordan Adetunji,2024-06-24,122360,0.9390243902439024,dkim3530,2024-09-24T21:04:17Z,irish hip hop,300 Entertainment,0.645,0.5172413793103449,10,0.8600170019835647,0,0.004901036757775679,0.1885276908958774,5.163934426229508e-06,0.07412349872619192,0.33590402742073694,0.6446036662171575,4
0l3raueiJ78IsmZGwo6CRm,BROTHER STONE (FEAT. KODAK BLACK),BROTHER STONE (FEAT. KODAK BLACK),"Don Toliver,Kodak Black",2024-06-13,202840,0.7195121951219512,dkim3530,2024-09-24T21:04:17Z,"rap,florida drill,florida rap,melodic rap,miami hip hop,trap,trap latino",Cactus Jack / Atlantic,0.829,0.3448275862068966,1,0.6869934825729669,1,0.5796418473138547,0.08840632805200106,0.0,0.08152371709329127,0.5222793487574979,0.622538195936634,4
0QpiyJbgWUjyAQNqjIA5tO,Hate Me,Hate Me,"Lil Yachty,ian",2024-07-26,161142,0.7926829268292683,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,melodic rap,rap,trap",Quality Control Music/Motown Records/Bu Vision/Columbia,0.638,0.5037481259370314,8,0.6820629073391896,1,0.16116870876531572,0.0011444146241630202,1.0,0.1544340652674997,0.07133676092544987,0.4966360901587114,4
4Na2HfNSr58chvfX69fy36,one of wun,One of Wun,Gunna,2024-05-10,144000,0.9024390243902439,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,melodic rap,rap,trap",300 Entertainment,0.915,0.2458770614692654,10,0.8135449135732502,0,0.44957587181903863,0.10403910341856577,0.0002226775956284153,0.09013708601237412,0.2662810625535561,0.495865502882293,4
1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,100 GIGS,Drake,2024-08-30,126356,0.8536585365853658,dkim3530,2024-09-24T21:04:17Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",OVO/Republic,0.694,0.42728635682158916,1,0.7254179654293,0,0.03166823751178134,0.23029464798211902,0.0,0.06344777386873711,0.26520994001713794,0.5407966686919282,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Not Like Us,Kendrick Lamar,2024-05-04,274192,1.0,dkim3530,2024-09-24T21:04:17Z,"conscious hip hop,hip hop,rap,west coast rap","Kendrick Lamar, under exclusive license to Interscope Records",0.898,0.2743628185907046,1,0.6768489657126664,1,0.08689915174363806,0.012748468644351975,0.0,0.13502365643576364,0.18808911739503,0.20776959440435094,4
0HGItm7Ox9AnHZbx26nkE4,HEAT STICK,HEAT STICK,"Shoreline Mafia,OHGEESY,Fenix Flexin",2024-05-10,137142,0.7682926829268293,dkim3530,2024-09-24T21:04:17Z,cali rap,Atlantic Records,0.942,0.25787106446776614,11,0.6070274865400963,0,0.5098963242224315,0.08661631560544784,1.3032786885245902e-05,0.09862913987625864,0.25985432733504715,0.2371408248247656,4
0KFXE2mLTFdOKkTZEDgJPv,ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN),Attitude (feat. Charlie Wilson & Cash Cobain),"Don Toliver,Charlie Wilson,Cash Cobain",2024-05-22,161053,0.7073170731707317,dkim3530,2024-09-24T21:04:17Z,"rap,contemporary r&b,r&b,urban contemporary,jersey club",Cactus Jack / Atlantic,0.65,0.5487256371814093,2,0.7658826863134032,1,0.013195098963242221,0.033989949676783426,0.0,0.1568603663714667,0.42159383033419023,0.6073783731717076,4
4xbfYPpKIKtGU4iEK3WW2C,PJ (feat. Lil Baby),PJ (feat. Lil Baby),"BossMan Dlow,Lil Baby",2024-07-10,178359,0.7195121951219512,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,atl trap,rap,trap",Alamo,0.742,0.41229385307346317,1,0.6953244545196939,1,0.45146088595664463,0.0724155501961257,0.0,0.11197379594807715,0.32840616966580977,0.6216268282924083,4
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),BAND4BAND (feat. Lil Baby),"Central Cee,Lil Baby",2024-05-23,140733,0.9146341463414634,dkim3530,2024-09-24T21:04:17Z,"melodic drill,r&drill,atl hip hop,atl trap,rap,trap",Columbia,0.882,0.712143928035982,11,0.7765939359591952,1,0.32516493873704044,0.42838935873400774,0.0,0.10833434429212664,0.9078834618680377,0.4971251166995155,4
4mfaQcqYhlv0X9xF2bDWxG,John Wayne (feat. Metro Boomin),John Wayne (feat. Metro Boomin),"Young Nudy,Metro Boomin",2024-07-24,174133,0.6951219512195121,dkim3530,2024-09-24T21:04:17Z,"pluggnb,rap,southern hip hop,trap",PDE Records/RCA Records,0.79,0.5232383808095952,4,0.7687163502408615,1,0.7983034872761544,0.07742758504647469,0.0,0.3922115734562659,0.6122536418166238,0.6449074554318994,4
4lwfqyQXSDJ7kELpMErMih,Sorry Not Sorry,Sorry Not Sorry,"Lil Yachty,Veeze",2024-08-16,136708,0.7560975609756098,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,melodic rap,rap,trap,detroit hip hop,scam rap",Quality Control Music/Motown Records,0.662,0.32983508245877063,1,0.5545480306035704,1,0.5475966069745521,0.2947350960580346,0.0,0.2866674754337013,0.5469151670951158,0.629214149167914,4
6EUcP55GlbmsmCzfL2vxtZ,on one tonight,One of Wun,Gunna,2024-05-10,90760,0.8170731707317073,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,melodic rap,rap,trap",300 Entertainment,0.887,0.656671664167916,4,0.8289033720600737,0,0.1950989632422243,0.4546428746167882,1.5846994535519126e-06,0.22237049617857574,0.9571550985432734,0.4224522458173412,4
2dk1fsLg7YEsKJdVm4P5cu,Saturday Mornings (feat. Lil Wayne),Saturday Mornings (feat. Lil Wayne),"Cordae,Lil Wayne",2024-07-24,263449,0.7195121951219512,dkim3530,2024-09-24T21:04:17Z,"hip hop,pop rap,rap,trap,underground hip hop,new orleans rap",Art@War/Atlantic Records,0.242,0.911544227886057,3,0.8459053556248228,1,0.30065975494816205,0.21358786514762235,0.0,0.1774839257551862,0.4365895458440446,0.053918880870170875,4
1lloYB6uHOTDmheiWsq4DL,Ruby Rosary (feat. J. Cole),Ruby Rosary (feat. J. Cole),"A$AP Rocky,J. Cole",2024-09-06,256786,0.7926829268292683,dkim3530,2024-09-24T21:04:17Z,"east coast hip hop,hip hop,rap,conscious hip hop,north carolina hip hop",A$AP Worldwide/RCA Records,0.663,0.5367316341829086,7,0.6627939926324738,1,0.4853911404335531,0.9474929682344392,0.0,0.08528448380444013,0.42159383033419023,0.041226419288392345,4
2HrgD87YHrINdWlEU7o0gn,BAD TIME,BAD TIME,Lil Tecca,2024-08-30,210803,0.7804878048780488,dkim3530,2024-09-24T21:04:17Z,"melodic rap,pluggnb,rap",Galactic / Republic Records,0.741,0.7751124437781111,2,0.8537829413431567,1,0.08011310084825635,0.05451542573059358,0.0,0.10348174208419264,0.2898457583547558,0.3697633407922231,4
083HuPvgqYBLUiv82bVxwE,HOT ONE (with TiaCorine & A$AP Ferg),HOT ONE (with TiaCorine & A$AP Ferg),"Denzel Curry,TiaCorine,A$AP Ferg",2024-06-05,165270,0.7073170731707317,dkim3530,2024-09-24T21:04:17Z,"dark trap,drill,hip hop,miami hip hop,rap,trap,underground hip hop,trap queen,pop rap,southern hip hop",Loma Vista Recordings,0.766,0.6521739130434783,5,0.782034570699915,1,0.2799245994344957,0.8556056626447076,0.0,0.14594201140361518,0.8446872322193659,0.6675879136349492,4
0ltgsHBUPGRnFn8P4fNrTh,In the A (feat. 21 Savage),Big Swerv,"G Herbo,21 Savage",2024-09-06,233736,0.5853658536585366,dkim3530,2024-09-24T21:04:17Z,"chicago drill,chicago rap,drill,trap,atl hip hop,hip hop,rap",G Herbo/UMG,0.68,0.6506746626686656,7,0.7408897704732218,1,0.6248821866163996,0.009872515313556483,2.786885245901639e-06,0.29758583040155284,0.36268209083119113,0.6277470695455017,4
5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,Tailor Swif,A$AP Rocky,2024-08-30,155391,0.8292682926829268,dkim3530,2024-09-24T21:04:17Z,"east coast hip hop,hip hop,rap",A$AP Worldwide/RCA Records,0.824,0.35682158920539736,8,0.7615755171436667,1,0.16305372290292172,0.17778761621655811,0.0,0.4104088317360184,0.18594687232219367,0.033187119337294936,4
1F5Qp0SJS0QUfqIoQggrLz,The Largest,The Largest,BigXthaPlug,2024-08-09,132266,0.7317073170731707,dkim3530,2024-09-24T21:04:17Z,southern hip hop,BigXthaPlug under exclusive license to UnitedMasters LLC,0.902,0.8665667166416792,10,0.8974780391045621,0,0.36475023562676717,0.08088827577647757,0.0,0.13623680698774715,0.8146958011996573,0.42990619581808215,4
7wtUI2bKLWZ23GOmzMkU1Q,STUPID - WITH LIL YACHTY & BABYFACE RAY,STUPID (WITH LIL YACHTY & BABYFACE RAY),"YG,Lil Yachty,Babyface Ray",2024-07-09,175656,0.6341463414634146,dkim3530,2024-09-24T21:04:17Z,"cali rap,hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,melodic rap,detroit hip hop,detroit trap",BMG Rights Management (US) LLC,0.959,0.12893553223388307,1,0.6371776707282516,1,0.22148916116870873,0.0233692091605677,0.0,0.08649763435642363,0.36482433590402746,0.23681480713089612,4
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),Tobey (feat. Big Sean and BabyTron),"Eminem,Big Sean,BabyTron",2024-07-02,284892,0.7682926829268293,dkim3530,2024-09-24T21:04:17Z,"detroit hip hop,hip hop,rap,pop rap,r&b,southern hip hop,trap,scam rap",Shady/Aftermath/Interscope Records,0.649,0.56071964017991,10,0.5602153584584868,0,0.3722902921771913,0.31382856215460225,0.0,0.13866310809171417,0.181662382176521,0.4890487692832057,4
57L5EYzCfHS7Jd58rV33lW,HIGHJACK,HIGHJACK,"A$AP Rocky,Jessica Pratt",2024-08-02,190074,0.7926829268292683,dkim3530,2024-09-24T21:04:17Z,"east coast hip hop,hip hop,rap,ambient folk,art pop,freak folk",A$AP Worldwide,0.61,0.5892053973013494,7,0.797223009351091,1,0.1724787935909519,0.3794623518615533,0.0,0.3533907557927939,0.7022279348757497,0.5182644003497282,4
13hJUmR1UpCUzyHjotiImK,gen z luv,gen z luv,Central Cee,2024-07-25,153693,0.8170731707317073,dkim3530,2024-09-24T21:04:17Z,"melodic drill,r&drill",Columbia,0.593,0.7796101949025487,10,0.7266081042788324,1,0.41941564561734207,0.205234473730374,0.0,0.3934247240082494,0.7011568123393316,0.571983224907752,4
2NSW4qmlIH579VojzLlPdE,SLIDE,SLIDE,"¥$,Kanye West,Ty Dolla $ign",2024-08-03,198060,0.6219512195121951,dkim3530,2024-09-24T21:04:17Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul",YZY,0.749,0.7691154422788608,10,0.7460470388211957,0,0.10235626767200752,0.03076792727298764,0.0,0.10712119374014313,0.4333761782347901,0.2591544286539915,4
7Mg5CBO37Rifk2RyDJ8fzd,Boogieman,Boogieman,EBK Jaaybo,2024-04-24,131291,0.7682926829268293,dkim3530,2024-09-24T21:04:17Z,,Encore Recordings,0.759,0.38530734632683666,5,0.6112213091527344,0,0.8529688972667294,0.8054853141412177,0.0,0.6809414048283392,0.6561696658097687,0.12625035195091955,3
68IkI6ttYOzNyS5iW2Zx70,Fuel - Shady Edition,The Death of Slim Shady (Coup De Grâce): Expanded Mourner’s Edition,"Eminem,WESTSIDE BOOGIE,GRIP",2024-09-13,290422,0.6829268292682927,dkim3530,2024-09-24T21:04:17Z,"detroit hip hop,hip hop,rap,canadian hip hop,deep underground hip hop,indie hip hop,underground hip hop,atl hip hop",Shady/Aftermath/Interscope Records,0.847,0.6041979010494751,1,0.7323321054122981,1,0.3289349670122525,0.07635357757854276,0.0,0.08115977192769623,0.06705227077977723,0.48144662942161515,4
5OVxJ4th1sKz83BPspqMJ3,Big Big Money,Big Big Money,Key Glock,2024-06-21,153786,0.6341463414634146,dkim3530,2024-09-24T21:04:17Z,"memphis hip hop,rap,southern hip hop,tennessee hip hop,trap",Paper Route EMPIRE,0.881,0.5487256371814093,11,0.7468404647208841,0,0.5438265786993401,0.1300539509751391,0.0,0.09620283877229163,0.7236503856041131,0.4965545857352441,4
20oVyPvaVROUvQi0Z9vgWg,LOVE HURTS (with Lil Uzi Vert),LOVE LASTS FOREVER,"Destroy Lonely,Lil Uzi Vert",2024-08-30,274308,0.7439024390243902,dkim3530,2024-09-24T21:04:17Z,"rage rap,hip hop,melodic rap,philly rap,rap,trap",Opium/Interscope,0.683,0.6176911544227885,0,0.6952111079625957,0,0.016776625824693678,0.08208161740751305,0.0,0.34489870192890937,0.08419023136246787,0.2883996976926839,4
2dKkVF2m160z0RNDN2dddc,NISSAN ALTIMA,Alligator Bites Never Heal,Doechii,2024-08-30,126832,0.6951219512195121,dkim3530,2024-09-24T21:04:17Z,alternative r&b,Top Dawg Entertainment/Capitol Records,0.974,0.6326836581709144,11,0.778577500708416,0,0.30631479736098016,0.11788186633857728,5.3551912568306006e-05,0.07169719762222491,0.310197086546701,0.32615106474415023,4
11o11r4KmIVxCGxIUGd9X5,CYBER TRUCK,CYBER TRUCK,Meek Mill,2024-09-20,156044,0.5487804878048781,dkim3530,2024-09-24T21:04:17Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap",Dream Chaser Records,0.591,0.23388305847076465,10,0.5891187305185605,0,0.355325164938737,0.031125929762298287,0.0,0.10712119374014313,0.37446443873179097,0.2501222566352011,5
6XVkJ1fM7NkjODPYI7QbAM,Hollon,Hollon,GloRilla,2024-09-20,128858,0.6219512195121951,dkim3530,2024-09-24T21:05:13Z,southern hip hop,CMG/Interscope Records,0.786,0.7076461769115442,8,0.8857466704448852,1,0.05485391140433553,0.11251182899891764,2.008196721311475e-06,0.34247240082494235,0.4398029134532991,0.5629881003541739,4
0e1KTuawmiFLiK0Lh3nNtM,OKAY,OKAY,JT,2024-04-26,164074,0.6829268292682927,dkim3530,2024-09-24T21:05:13Z,,Quality Control Music/Motown Records,0.71,0.4002998500749626,11,0.7084726551431,1,0.295004712535344,0.0021157947118258962,0.0,0.4007036273201504,0.3573264781491003,0.0445681006505535,4
2ZqTbIID9vFPTXaGyzbb4q,Neva Play (feat. RM of BTS),Neva Play (feat. RM of BTS),"Megan Thee Stallion,RM",2024-09-06,157173,0.926829268292683,dkim3530,2024-09-24T21:05:13Z,"houston rap,pop,rap,trap queen,k-rap",Hot Girl Productions,0.826,0.7001499250374813,2,0.7911589685463304,1,0.4231856738925541,0.02420454830229253,0.0,0.07497270411258036,0.8093401885175665,0.6445517997658601,4
1JF8LkQWZ8grXb2emqrNKn,Brokey,Sugar Honey Iced Tea,Latto,2024-08-09,217613,0.6829268292682927,dkim3530,2024-09-24T21:05:13Z,trap queen,Streamcut/RCA Records,0.776,0.35382308845577215,1,0.6926041371493341,1,0.19886899151743637,0.043656016888170765,0.0,0.09498968822030814,0.4590831191088261,0.014767119633674733,4
2MjXWroB9wlTG2kqv3avfS,Get It Sexyy,Get It Sexyy,Sexyy Red,2024-03-15,148551,0.7682926829268293,dkim3530,2024-09-24T21:05:13Z,trap queen,Open Shift/gamma.,0.811,0.5262368815592204,5,0.7545480306035705,0,0.45711592836946274,0.1141825072823673,0.0,0.11803954870799466,0.5233504712939161,0.5335650034824618,4
53hdiPtasasa17cyJFDvyw,Flush Em,Flush Em,"Monaleo,Kaliii",2024-09-19,196152,0.45121951219512196,dkim3530,2024-09-24T21:05:13Z,"viral rap,rap",Stomp Down,0.891,0.6131934032983507,6,0.7931992065741003,0,0.45711592836946274,0.009132643502314486,0.0,0.08176634720368797,0.7161525278491859,0.5113587528341311,4
2hKYtHbwYOSjvYQhVdUpdQ,TGIF,TGIF,GloRilla,2024-06-21,164571,0.8292682926829268,dkim3530,2024-09-24T21:05:13Z,southern hip hop,CMG/Interscope Records,0.891,0.3553223388305847,8,0.7041088126948144,0,0.6343072573044297,0.09389569955476425,4.153005464480874e-05,0.12531845201989567,0.1763067694944302,0.49673241356826375,4
4XqBLxDaEdlqkHlSlb1Rzq,Enough (Miami),Enough (Miami),Cardi B,2024-03-15,158727,0.573170731707317,dkim3530,2024-09-24T21:05:13Z,"pop,rap",Atlantic Records,0.926,0.752623688155922,5,0.8155851516010201,1,0.4552309142318567,0.003022734351412857,0.0,0.057624651219216304,0.46550985432733505,0.4901083267882812,5
5UHGNDDDc7XxGsF6ZcQs9I,Hot Girl Maybach,Hot Girl Maybach,Kaliii,2024-09-20,140409,0.4024390243902439,dkim3530,2024-09-24T21:05:13Z,"rap,viral rap",Atlantic Records,0.916,0.6761619190404797,9,0.754378010767923,1,0.47031102733270497,0.024801219117810268,0.0,0.040155283270653874,0.9303770351328192,0.42235592240778885,4
0Izt8MdEU7zDy2hDsm5YkH,Wanna Be (with Megan Thee Stallion),Wanna Be (with Megan Thee Stallion),"GloRilla,Megan Thee Stallion",2024-04-05,156444,0.7073170731707317,dkim3530,2024-09-24T21:05:13Z,"southern hip hop,houston rap,pop,rap,trap queen",CMG/Interscope Records,0.919,0.5097451274362819,1,0.7806177387361859,1,0.6493873704052779,0.02694923405367412,0.0,0.14108940919568116,0.39481576692373604,0.4596108534254088,4
1TgStpMGTflN84asKJ8VU3,U My Everything (feat. Drake),In Sexyy We Trust,"Sexyy Red,Drake",2024-05-24,225132,0.7560975609756098,dkim3530,2024-09-24T21:05:13Z,"trap queen,canadian hip hop,canadian pop,hip hop,pop rap,rap",Rebel/gamma.,0.624,0.7601199400299852,6,0.766846132048739,0,0.2591894439208294,0.06453949543129157,0.0,0.27696227101783333,0.7129391602399314,0.5349061217231517,4
7unrQrmU8i2Roc1Dkj0ST2,Sunday Service (feat. Megan Thee Stallion & Flo Milli),Sunday Service (feat. Megan Thee Stallion & Flo Milli),"Latto,Megan Thee Stallion,Flo Milli",2024-06-07,207000,0.5853658536585366,dkim3530,2024-09-24T21:05:13Z,"trap queen,houston rap,pop,rap,viral rap",Streamcut/RCA Records,0.852,0.8185907046476761,1,0.9387361858883536,1,0.5909519321394909,0.05547009903542196,0.0,0.6263496299890817,0.6658097686375322,0.5918999422059543,4
57lsYy0OZLNb5OQ7fEa3Hs,Did It First (with Central Cee),Did It First (with Central Cee),"Ice Spice,Central Cee",2024-07-11,118002,0.8902439024390244,dkim3530,2024-09-24T21:05:13Z,"bronx drill,melodic drill,r&drill",10K Projects/Capitol Records,0.635,0.42728635682158916,1,0.6512326438084444,1,0.5475966069745521,0.2732549466993961,0.0,0.11682639815601115,0.5929734361610968,0.5995613580118848,4
5KsQoGiUey27gt0topwkz4,Different Color Stones,Different Color Stones,TiaCorine,2024-09-20,141754,0.3902439024390244,dkim3530,2024-09-24T21:05:13Z,trap queen,South Coast Music Group/Interscope Records,0.732,0.6146926536731634,1,0.7724567866251062,1,0.6324222431668237,0.08685498393165494,0.0,0.15564721581948318,0.5104970008568981,0.016967739067293063,4
5b3XJ1pjrHO5JtY2PcTjnI,Mamushi (feat. Yuki Chiba),MEGAN,"Megan Thee Stallion,Yuki Chiba",2024-06-28,156988,0.926829268292683,dkim3530,2024-09-24T21:05:13Z,"houston rap,pop,rap,trap queen",Hot Girl Productions,0.892,0.3628185907046477,1,0.792065741003117,1,0.33081998114985856,0.039359987016443054,0.0,0.06393303408953051,0.18273350471293917,0.059394496228568086,4
7G0MIYpMnZkEAg3cVjMPGd,Passenger Princess (Jibbitz),Passenger Princess (Jibbitz),"Monaleo,Stunna 4 Vegas",2024-09-12,173521,0.4878048780487805,dkim3530,2024-09-24T21:05:13Z,"viral rap,north carolina hip hop,trap",Stomp Down,0.692,0.41229385307346317,1,0.48081609521110785,1,0.6211121583411875,0.2732549466993961,0.0,0.12774475312386266,0.6915167095115682,0.07433203420221997,4
6NjWCIYu1W8xa3HIvcIhd4,Nasty,Nasty,Tinashe,2024-04-12,176027,0.8414634146341463,dkim3530,2024-09-24T21:05:13Z,"alternative r&b,dance pop,metropopolis,pop,r&b","Tinashe Music Inc., under exclusive license to Nice Life Recording Company",0.931,0.1829085457271364,8,0.5956928308302635,1,0.07464655984919885,0.19688108231312573,7.185792349726775e-06,0.12653160257187918,0.5104970008568981,0.19992294127235816,4
0fsgieABBLYkx6rk5N3JUD,NISSAN ALTIMA,NISSAN ALTIMA,Doechii,2024-08-02,128132,0.7195121951219512,dkim3530,2024-09-24T21:05:13Z,alternative r&b,Top Dawg Entertainment/Capitol Records,0.975,0.6311844077961019,11,0.7823179370926607,0,0.31385485391140433,0.11382450479305667,4.098360655737705e-05,0.06648065024869586,0.2952013710368466,0.326025103362428,4
7dJYggqjKo71KI9sLzqCs8,Agora Hills,Scarlet,Doja Cat,2023-09-22,265360,0.8048780487804879,dkim3530,2024-09-24T21:05:13Z,"dance pop,pop",Kemosabe Records/RCA Records,0.75,0.5772113943028486,8,0.7263247378860866,0,0.12346842601319509,0.27206160506836063,0.00012172131147540983,0.11197379594807715,0.37874892887746364,0.3705191090825566,4
7nn4MXs89QymmNzRreTywe,Ick,Now You See Me,Lay Bankz,2023-08-09,115725,0.6097560975609756,dkim3530,2024-09-24T21:05:13Z,jersey club,"Artist Partner Group, Inc.",0.902,0.7166416791604198,2,0.8822896004533862,1,0.18190386427898206,0.3150219037856377,0.0,0.13744995753973066,0.5158526135389889,0.4813577155051053,4
